UniqueId,SocialMedia,SocialMediaTime,News,NewsTime,Blogs,BlogsTime,BounceRate,ExitRate,PageValue,TrafficKind,OS,Browser,Month,Region,VisitorKind,DayImportance,IsWeekend,IsSale
0x246d,0.0,,0.0,0.0,1.0,70.5,0.0,0.1,0.0,,windows,Other,Nov,New England,Returning,0.0,0.0,False
00xbf4,0.0,0.0,0.0,0.0,5.0,164.0,0.0,0.04,0.0,search,linux,Safari,May,New England,Returning,0.0,0.0,False
00x19d,3.0,227.0,0.0,0.0,2.0,62.0,0.0,0.025,0.0,referral,mac-ios,Google-Chrome,Mar,New England,Returning,0.0,1.0,False
00xeaf,4.0,766.833,0.0,0.0,217.0,4153.277,0.0,0.006,0.0,referral,windows,Google-Chrome,May,New England,Returning,0.0,1.0,False
0x20f8,0.0,0.0,0.0,0.0,9.0,273.25,0.067,0.078,0.0,search,mac-ios,Other,Dec,South Atlantic,Returning,0.0,1.0,False
0x2d99,0.0,0.0,0.0,0.0,8.0,185.0,0.025,0.033,0.0,referral,mac-ios,Google-Chrome,Dec,East North Central,Returning,0.0,0.0,False
0x10ed,5.0,62.0,0.0,0.0,40.0,737.262,0.013,0.029,0.0,direct,windows,Google-Chrome,May,West South Central,Returning,0.6,0.0,False
00x35b,2.0,14.0,0.0,0.0,31.0,754.5,0.0,0.006,0.0,referral,windows,Google-Chrome,Mar,New England,Returning,0.0,1.0,False
0x1741,3.0,60.167,0.0,0.0,14.0,2322.867,0.012,0.028,0.0,search,windows,Google-Chrome,June,Mid-Atlantic,Returning,0.0,0.0,False
0x2ff8,1.0,73.75,0.0,0.0,45.0,2674.339,0.001,0.02,0.0,search,android,Safari,Nov,Mountain,Returning,0.0,0.0,False
00x8d9,1.0,5.0,0.0,0.0,7.0,228.0,0.0,0.029,0.0,search,android,Safari,May,East North Central,Returning,0.0,0.0,False
0x169c,1.0,15.2,0.0,0.0,81.0,4536.308,0.032,0.055,0.0,search,mac-ios,Google-Chrome,Jul,New England,Returning,0.0,0.0,False
00xd5f,2.0,39.0,0.0,0.0,9.0,128.0,0.0,0.018,0.0,direct,windows,Google-Chrome,May,New England,New,0.0,0.0,False
0x1374,0.0,0.0,0.0,0.0,9.0,113.0,0.067,0.089,0.0,referral,windows,Google-Chrome,May,East North Central,Returning,0.8,0.0,False
0x2a4a,0.0,0.0,1.0,0.0,36.0,671.425,0.005,0.016,0.0,direct,windows,Firefox,Dec,New England,Returning,0.0,0.0,False
00x3bd,0.0,0.0,0.0,0.0,4.0,148.5,0.05,0.083,0.0,search,android,Safari,Mar,New England,Returning,0.0,1.0,False
0x254b,0.0,0.0,0.0,0.0,4.0,90.5,0.1,0.167,0.0,referral,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
00x696,0.0,0.0,0.0,0.0,8.0,1577.0,0.0,0.025,0.0,direct,android,Safari,Mar,New England,Returning,0.0,0.0,False
00x9bd,0.0,0.0,0.0,0.0,23.0,1516.967,0.0,0.024,0.0,search,android,Safari,May,Mountain,Returning,0.2,0.0,False
0x1db1,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,referral,windows,Google-Chrome,Nov,New England,Returning,0.0,1.0,False
0x1627,0.0,0.0,0.0,0.0,23.0,386.18,0.004,0.017,0.0,referral,android,Safari,Jul,New England,Returning,0.0,0.0,False
0x284a,0.0,0.0,0.0,0.0,21.0,1598.25,0.022,0.047,0.0,search,linux,Safari,Nov,West North Central,Returning,0.0,0.0,False
0x1995,5.0,399.2,2.0,34.3,42.0,1713.216,0.062,0.091,3.166,direct,windows,Google-Chrome,June,East South Central,Returning,0.0,0.0,False
0x1cbb,4.0,34.4,0.0,0.0,12.0,189.433,0.0,0.014,0.0,referral,windows,Other,Sep,West North Central,New,0.0,0.0,False
0x2277,0.0,0.0,0.0,0.0,4.0,53.625,0.0,0.05,0.0,referral,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
0x11fb,9.0,208.267,0.0,0.0,19.0,543.775,0.0,0.002,0.0,referral,mac-ios,Google-Chrome,May,East North Central,New,0.0,1.0,False
0x2c54,4.0,33.0,0.0,0.0,35.0,702.917,0.0,0.005,0.0,direct,linux,Safari,Dec,New England,New,0.0,0.0,False
00xb65,0.0,0.0,0.0,0.0,8.0,321.5,0.075,0.125,0.0,search,windows,Firefox,May,Pacific,Returning,0.6,0.0,False
00x1eb,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.1,0.0,referral,mac-ios,Google-Chrome,Mar,East North Central,Returning,0.0,1.0,False
0x11dd,5.0,109.833,1.0,37.0,24.0,1067.795,0.0,0.008,64.462,search,android,Safari,May,West North Central,Returning,0.0,0.0,False
0x3011,0.0,0.0,0.0,0.0,39.0,1168.62,,0.009,0.0,search,android,Safari,Nov,West North Central,,0.0,,False
0x2342,0.0,0.0,0.0,0.0,16.0,283.75,0.012,0.025,0.0,referral,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
0x2a3a,3.0,31.5,0.0,0.0,2.0,48.5,0.0,0.05,0.0,direct,android,Safari,Nov,New England,New,0.0,0.0,False
0x2f60,6.0,77.75,0.0,0.0,18.0,941.917,0.0,0.001,0.0,direct,windows,Google-Chrome,Nov,New England,New,0.0,0.0,False
00x896,0.0,0.0,0.0,0.0,2.0,162.0,0.0,0.05,0.0,referral,windows,Firefox,May,New England,Returning,0.0,0.0,False
0x2eca,10.0,150.208,0.0,0.0,14.0,221.208,0.0,0.013,0.0,direct,windows,Google-Chrome,Dec,West North Central,New,0.0,0.0,False
0x1ff8,0.0,0.0,0.0,0.0,13.0,173.25,0.046,0.062,0.0,search,windows,Google-Chrome,Dec,East North Central,Returning,0.0,0.0,False
0x1523,0.0,0.0,0.0,0.0,19.0,837.367,0.021,0.055,0.0,search,android,Safari,May,East North Central,Returning,1.0,1.0,False
00x6ef,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,mac-ios,Google-Chrome,Mar,New England,Returning,0.0,0.0,False
0x29e8,0.0,0.0,0.0,0.0,11.0,116.5,0.036,0.076,0.0,search,windows,Google-Chrome,Dec,New England,Returning,0.0,0.0,False
0x15db,0.0,0.0,0.0,0.0,63.0,1779.163,0.003,0.02,0.0,search,windows,Google-Chrome,Aug,New England,Returning,0.0,0.0,False
00xc06,8.0,211.964,0.0,0.0,26.0,1382.665,0.017,0.023,0.0,referral,mac-ios,Google-Chrome,May,West South Central,Returning,0.6,0.0,False
00xc8c,0.0,0.0,0.0,0.0,3.0,5.0,0.1,0.167,0.0,referral,android,Safari,May,East North Central,Returning,0.0,0.0,False
0x2fd1,0.0,0.0,0.0,0.0,33.0,472.361,0.013,0.015,0.0,direct,android,Safari,Nov,Pacific,Returning,0.0,0.0,False
00xa5a,10.0,290.333,0.0,0.0,60.0,2818.094,0.017,0.018,2.051,direct,android,Safari,May,East South Central,Returning,0.0,0.0,False
00x239,0.0,0.0,0.0,0.0,13.0,255.0,0.0,0.015,0.0,search,windows,Firefox,Mar,New England,Returning,0.0,1.0,False
00x185,0.0,0.0,0.0,0.0,8.0,551.167,0.025,0.035,0.0,search,mac-ios,Google-Chrome,Mar,Mid-Atlantic,Returning,0.0,0.0,False
0x2297,6.0,197.25,0.0,0.0,51.0,3296.94,0.0,0.009,3.508,search,android,Safari,Nov,New England,Returning,0.0,1.0,False
00x4c7,0.0,0.0,0.0,0.0,4.0,102.0,0.0,0.05,0.0,direct,windows,Google-Chrome,Mar,East North Central,Returning,0.0,0.0,False
0x294c,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,windows,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,False
0x2269,0.0,0.0,0.0,0.0,12.0,892.083,0.017,0.046,0.0,direct,windows,Google-Chrome,Dec,East South Central,New,0.0,0.0,False
0x2f72,0.0,0.0,0.0,0.0,13.0,979.083,0.0,0.006,0.0,direct,mac-ios,Google-Chrome,Dec,East South Central,New,0.0,1.0,False
0x1f56,1.0,32.3,1.0,26.5,51.0,1068.358,0.014,0.044,7.57,direct,windows,Other,Nov,Mid-Atlantic,Returning,0.0,0.0,False
0x2bf6,12.0,393.267,0.0,0.0,15.0,366.583,0.01,0.014,0.0,search,windows,Firefox,Dec,East South Central,New,0.0,0.0,False
00xa06,8.0,359.0,1.0,16.0,19.0,497.667,0.008,0.023,0.0,search,windows,Firefox,May,West South Central,Returning,0.0,0.0,False
0x1700,1.0,49.4,0.0,0.0,18.0,213.171,0.0,0.004,0.0,direct,windows,Google-Chrome,Oct,New England,New,0.0,0.0,False
00x37d,0.0,0.0,0.0,0.0,9.0,324.5,0.015,0.022,0.0,search,android,Google-Chrome,Mar,East South Central,Returning,0.0,0.0,False
00xb85,0.0,0.0,0.0,0.0,52.0,1192.318,0.006,0.033,0.0,search,windows,Other,May,New England,Returning,0.0,0.0,False
0x2b55,7.0,294.0,0.0,0.0,7.0,639.0,0.0,0.018,0.0,referral,windows,Firefox,Dec,Pacific,Returning,0.0,0.0,False
0x14e0,7.0,48.5,0.0,0.0,9.0,116.667,0.0,0.007,0.0,search,windows,Google-Chrome,May,New England,Returning,0.4,0.0,False
0x1e78,0.0,0.0,0.0,0.0,41.0,3389.8,0.032,0.05,0.0,search,windows,Firefox,Sep,East North Central,Returning,0.0,0.0,False
0x2e7b,0.0,0.0,0.0,0.0,6.0,183.5,0.0,0.033,0.0,direct,windows,Google-Chrome,Dec,New England,New,0.0,0.0,False
00x4db,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.033,0.0,search,android,Safari,Mar,New England,Returning,0.0,0.0,False
0x247e,0.0,0.0,0.0,0.0,2.0,155.5,0.1,0.15,0.0,search,mac-ios,Google-Chrome,Dec,East North Central,Returning,0.0,1.0,False
0x1a74,7.0,123.433,0.0,0.0,7.0,132.883,0.0,0.006,0.0,direct,android,Safari,Oct,East North Central,New,0.0,0.0,False
0x2eda,9.0,164.333,0.0,0.0,102.0,4227.094,0.0,0.008,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,1.0,False
0x12db,0.0,0.0,0.0,0.0,14.0,1225.0,0.015,0.015,0.0,direct,android,Safari,May,East North Central,New,0.0,0.0,False
0x1535,1.0,0.0,0.0,0.0,4.0,334.0,0.08,0.116,0.0,search,android,Safari,May,East North Central,Returning,0.0,1.0,False
0x2d86,0.0,0.0,0.0,0.0,6.0,168.0,0.0,0.011,0.0,direct,android,Safari,Nov,New England,New,0.0,1.0,False
0x1f5d,0.0,0.0,0.0,0.0,4.0,202.75,0.0,0.025,0.0,direct,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
0x161d,0.0,0.0,0.0,0.0,6.0,268.4,0.0,0.04,0.0,referral,windows,Firefox,Jul,Pacific,Returning,0.0,0.0,False
00xa64,2.0,161.0,0.0,0.0,28.0,1286.75,0.0,0.008,0.0,referral,android,Google-Chrome,May,East South Central,Returning,0.0,1.0,False
00x797,0.0,0.0,0.0,0.0,2.0,18.0,0.1,0.15,0.0,referral,windows,Samsung,Mar,East North Central,Returning,0.0,0.0,False
0x2e23,0.0,0.0,0.0,0.0,15.0,378.5,0.004,0.038,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
00x7ca,2.0,42.0,0.0,0.0,29.0,218.0,0.0,0.003,0.0,direct,windows,Google-Chrome,Mar,New England,Returning,0.0,0.0,False
0x2d46,1.0,18.25,0.0,0.0,82.0,2796.317,0.005,0.02,0.0,referral,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
00x202,0.0,0.0,1.0,212.5,21.0,1198.75,0.0,0.003,0.0,direct,windows,Firefox,Mar,West South Central,Returning,0.0,0.0,False
00xc36,0.0,0.0,0.0,0.0,15.0,183.833,0.067,0.073,0.0,search,mac-ios,Google-Chrome,May,New England,Returning,0.8,0.0,False
0x1fe3,0.0,0.0,0.0,0.0,14.0,267.25,0.0,0.021,0.0,referral,mac-ios,Google-Chrome,Nov,New England,New,0.0,1.0,False
0x1b0f,5.0,62.6,0.0,0.0,15.0,272.5,0.0,0.011,0.0,direct,android,Safari,Oct,New England,New,0.0,1.0,False
0x152b,5.0,154.833,7.0,285.0,90.0,3262.351,0.003,0.011,0.0,referral,mac-ios,Google-Chrome,May,South Atlantic,Returning,0.0,0.0,False
00xbeb,0.0,0.0,0.0,0.0,7.0,323.5,0.0,0.057,0.0,referral,windows,Google-Chrome,May,New England,New,0.0,0.0,False
0x11c8,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,search,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.0,0.0,False
0x2b6a,1.0,37.5,0.0,0.0,25.0,593.292,0.008,0.004,0.0,search,android,Safari,Dec,New England,Returning,0.0,1.0,False
00x291,2.0,42.0,2.0,54.0,10.0,420.0,0.0,0.008,0.0,search,windows,Google-Chrome,Mar,Mountain,Returning,0.0,0.0,False
0x11e1,0.0,0.0,0.0,0.0,19.0,100099000.0,0.011,0.025,0.0,,windows,Firefox,May,New England,Returning,,0.0,False
0x1d21,2.0,209.5,0.0,0.0,102.0,2436.288,0.052,0.061,0.0,direct,mac-ios,Google-Chrome,Oct,New England,Returning,0.0,0.0,False
00x29b,2.0,64.0,0.0,0.0,19.0,371.227,0.002,0.029,0.0,referral,windows,Firefox,Mar,Pacific,Returning,0.0,0.0,False
00x223,6.0,99.333,1.0,28.5,5.0,345.5,0.0,0.011,0.0,referral,windows,Google-Chrome,Mar,East North Central,New,0.0,0.0,False
0x154c,0.0,0.0,0.0,0.0,5.0,95.5,0.0,0.013,0.0,search,windows,Firefox,May,New England,Returning,0.0,0.0,False
0x2163,5.0,135.25,0.0,0.0,26.0,794.993,0.007,0.026,33.445,direct,android,Safari,Dec,New England,Returning,0.0,0.0,False
0x2040,1.0,390.0,0.0,0.0,26.0,1325.833,0.008,0.026,0.0,search,windows,Google-Chrome,Dec,New England,Returning,0.0,1.0,False
00xe42,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,windows,Google-Chrome,May,West North Central,Returning,0.0,0.0,False
0x2643,0.0,0.0,0.0,0.0,9.0,591.25,0.0,0.022,0.0,direct,windows,Google-Chrome,Dec,East South Central,Returning,0.0,0.0,False
0x16d4,6.0,103.9,3.0,50.2,9.0,1759.067,0.012,0.025,0.0,referral,android,Safari,Sep,West South Central,Returning,0.0,0.0,False
00x5d4,5.0,523.917,2.0,21.0,25.0,439.524,0.0,0.023,0.0,direct,windows,Google-Chrome,Mar,West South Central,Returning,0.0,0.0,False
00xa47,10.0,262.0,0.0,0.0,22.0,623.417,0.019,0.045,0.0,direct,mac-ios,Google-Chrome,May,New England,Returning,0.2,0.0,False
0x2d21,1.0,0.0,0.0,0.0,25.0,293.417,0.0,0.013,0.0,referral,mac-ios,Google-Chrome,Nov,East North Central,Returning,0.0,1.0,False
00x242,3.0,14.0,0.0,0.0,27.0,1585.667,0.027,0.058,0.0,search,windows,Google-Chrome,Mar,East South Central,Returning,0.0,1.0,False
0x1706,0.0,0.0,0.0,0.0,4.0,145.2,0.0,0.025,0.0,direct,windows,Firefox,Aug,West South Central,Returning,0.0,0.0,False
0x2f57,0.0,0.0,0.0,0.0,14.0,152.0,0.057,0.057,0.0,search,android,Safari,Dec,West North Central,Returning,0.0,0.0,False
0x230e,0.0,0.0,2.0,45.75,42.0,1931.631,0.0,0.008,0.0,search,android,Safari,Dec,East South Central,Returning,0.0,1.0,False
00xb8d,0.0,0.0,0.0,0.0,,127.0,0.0,0.075,0.0,referral,windows,Google-Chrome,May,,Returning,0.0,0.0,False
0x156f,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.2,0.0,referral,windows,Google-Chrome,Jul,Mid-Atlantic,New,0.0,1.0,False
0x1986,10.0,80.067,1.0,812.0,113.0,3282.584,0.007,0.017,45.553,search,windows,Google-Chrome,Aug,East North Central,Returning,0.0,0.0,False
00x44e,10.0,231.0,1.0,8.0,104.0,3486.69,0.003,0.013,0.0,search,windows,Other,Mar,New England,Returning,0.0,1.0,False
00x244,0.0,0.0,0.0,0.0,5.0,488.5,0.033,0.034,0.0,referral,windows,Other,Mar,West South Central,Returning,0.0,0.0,False
0x149a,1.0,48.0,0.0,0.0,26.0,1066.667,0.025,0.042,0.0,referral,mac-ios,Google-Chrome,May,Mountain,Returning,0.0,0.0,False
00xba4,0.0,0.0,0.0,0.0,5.0,91.0,0.0,0.06,0.0,search,android,Safari,May,New England,Returning,0.6,0.0,False
0x1605,8.0,628.367,1.0,0.0,131.0,4044.466,0.009,0.031,0.0,direct,android,Safari,Aug,East North Central,Returning,0.0,0.0,False
0x2610,4.0,85.0,0.0,0.0,3.0,43.5,0.0,0.05,0.0,referral,android,Safari,Dec,New England,New,0.0,1.0,False
00x8ec,12.0,240.2,0.0,0.0,90.0,1221.854,0.002,0.014,1.722,referral,windows,Firefox,May,New England,Returning,0.0,0.0,False
0x2000,0.0,0.0,0.0,0.0,37.0,1065.256,0.021,0.054,0.0,search,android,Safari,Dec,Mountain,Returning,0.0,1.0,False
00x160,8.0,130.0,1.0,18.0,19.0,298.0,0.0,0.017,19.668,search,windows,Google-Chrome,Mar,East North Central,Returning,0.0,1.0,False
0x1951,0.0,0.0,0.0,0.0,19.0,401.9,0.056,0.093,0.0,search,android,Safari,Aug,Mid-Atlantic,Returning,0.0,0.0,False
0x2f33,3.0,86.75,0.0,0.0,16.0,1102.5,0.0,0.014,0.0,direct,android,Safari,Dec,Mid-Atlantic,Returning,0.0,0.0,False
0x1b0b,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,referral,windows,Google-Chrome,Aug,Mid-Atlantic,Returning,0.0,0.0,False
00x13f,1.0,14.0,0.0,0.0,46.0,1380.167,0.0,0.01,0.0,search,linux,Safari,Mar,New England,Returning,0.0,0.0,False
0x12bd,3.0,74.0,0.0,0.0,8.0,129.0,0.033,0.072,0.0,search,mac-ios,Google-Chrome,May,East North Central,Returning,0.0,0.0,False
00xbe7,0.0,0.0,0.0,0.0,5.0,1474.5,0.0,0.02,0.0,search,android,Safari,May,New England,Returning,0.0,0.0,False
0x1874,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,direct,windows,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
00x513,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.067,0.0,search,windows,Google-Chrome,Mar,East South Central,Returning,0.0,0.0,False
0x1532,2.0,40.0,0.0,0.0,4.0,55.0,0.0,0.033,0.0,direct,linux,Google-Chrome,May,New England,Returning,0.2,0.0,False
0x25bc,2.0,146.0,2.0,52.25,1.0,0.0,0.0,0.04,0.0,direct,android,Safari,Dec,New England,Returning,0.0,0.0,False
0x2180,0.0,0.0,0.0,0.0,10.0,386.5,0.0,0.01,0.0,referral,windows,Firefox,Nov,East South Central,Returning,0.0,0.0,False
00x986,0.0,0.0,2.0,28.0,1.0,0.0,0.067,0.133,0.0,search,windows,Google-Chrome,May,Mountain,Returning,0.6,0.0,False
00x327,0.0,0.0,0.0,0.0,8.0,244.0,0.025,0.075,0.0,search,mac-ios,Google-Chrome,Mar,New England,Returning,0.0,0.0,False
0x221a,0.0,0.0,0.0,0.0,37.0,581.083,0.006,0.027,0.0,referral,windows,Google-Chrome,Nov,Mid-Atlantic,Returning,0.0,1.0,False
0x17fa,0.0,0.0,1.0,11.0,54.0,1299.197,0.004,0.023,0.0,direct,android,Safari,Sep,East North Central,Returning,0.0,1.0,False
00x878,0.0,0.0,0.0,0.0,4.0,81.5,0.0,0.025,0.0,referral,android,Safari,May,Mid-Atlantic,Returning,0.0,1.0,False
00x3c0,0.0,0.0,0.0,0.0,6.0,53.0,0.0,0.06,0.0,search,windows,Google-Chrome,Mar,West South Central,Returning,0.0,1.0,False
00x477,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,android,Safari,Mar,East North Central,Returning,0.0,0.0,False
0x2721,0.0,0.0,0.0,0.0,3.0,98.0,0.0,0.067,0.0,direct,linux,Safari,Nov,East South Central,Returning,0.0,0.0,False
0x2b22,5.0,75.5,0.0,0.0,24.0,1009.95,0.007,0.019,0.0,search,windows,Firefox,Nov,East South Central,Returning,0.0,0.0,False
0x193b,3.0,86.1,2.0,28.4,2.0,5.0,0.0,0.033,0.0,referral,windows,Google-Chrome,Jul,New England,New,0.0,0.0,False
0x13a2,0.0,0.0,0.0,0.0,3.0,12.0,0.067,0.133,0.0,referral,windows,Firefox,May,East North Central,Returning,0.0,0.0,False
0x27b9,2.0,105.75,0.0,0.0,19.0,1124.889,0.011,0.028,0.0,direct,mac-ios,Google-Chrome,Nov,Pacific,Returning,0.0,1.0,False
0x1b8c,2.0,141.6,0.0,0.0,10.0,728.18,0.018,0.065,14.286,search,mac-ios,Google-Chrome,Sep,New England,Returning,0.0,1.0,False
00xcc7,7.0,89.9,3.0,84.0,58.0,2787.25,0.0,0.008,98.043,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,False
00x21c,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,mac-ios,Google-Chrome,Mar,East North Central,Returning,0.0,0.0,False
0x15ee,3.0,157.4,0.0,0.0,9.0,128.5,0.036,0.082,0.0,search,mac-ios,Google-Chrome,Jul,New England,Returning,0.0,1.0,False
00x8f4,5.0,152.875,2.0,81.0,46.0,2295.182,0.004,0.015,21.025,search,mac-ios,Google-Chrome,May,West North Central,Returning,0.2,0.0,False
0x116e,3.0,405.167,2.0,22.0,27.0,2042.25,0.046,0.067,0.0,referral,windows,Google-Chrome,May,New England,Returning,0.6,0.0,False
0x16c7,1.0,215.6,2.0,8.0,27.0,2968.9,0.021,0.037,0.0,search,mac-ios,Google-Chrome,Nov,East South Central,Returning,0.0,0.0,False
0x274e,0.0,0.0,0.0,0.0,21.0,864.458,0.003,0.01,0.0,direct,mac-ios,Google-Chrome,Dec,New England,New,0.0,0.0,False
0x2ff7,0.0,0.0,0.0,0.0,40.0,1445.841,0.004,0.032,0.0,referral,mac-ios,Google-Chrome,Nov,East South Central,Returning,0.0,1.0,False
0x236f,2.0,17.0,0.0,0.0,30.0,1448.929,0.044,0.07,0.0,direct,mac-ios,Google-Chrome,Dec,New England,Returning,0.0,0.0,False
0x2886,1.0,12.0,0.0,0.0,16.0,565.417,0.029,0.027,0.0,referral,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,0.0,False
0x1580,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,android,Safari,Oct,Mountain,Returning,0.0,1.0,False
000xd9,0.0,0.0,0.0,0.0,35.0,1192.386,0.006,0.029,0.0,direct,windows,Firefox,Mar,Mid-Atlantic,Returning,0.0,0.0,False
00x5cd,1.0,63.0,1.0,0.0,22.0,2815.417,0.0,0.012,0.0,direct,windows,Google-Chrome,Mar,East North Central,Returning,0.0,0.0,False
00xc59,0.0,0.0,0.0,0.0,19.0,283.5,0.0,0.011,0.0,referral,windows,Firefox,May,New England,Returning,0.8,0.0,False
0x1ba0,2.0,174.6,0.0,0.0,12.0,251.2,0.062,0.081,0.0,search,mac-ios,Google-Chrome,Aug,East South Central,Returning,0.0,0.0,False
0x12b4,12.0,81.222,0.0,0.0,181.0,4079.53,0.014,0.024,0.0,direct,mac-ios,Google-Chrome,May,Mid-Atlantic,Returning,1.0,1.0,False
00x793,4.0,55.5,0.0,0.0,33.0,1274.19,0.006,0.009,0.0,direct,windows,Google-Chrome,Mar,East South Central,Returning,0.0,1.0,False
0x16c6,0.0,0.0,0.0,0.0,32.0,875.933,0.032,0.072,0.0,search,android,Safari,Oct,East North Central,Returning,0.0,0.0,False
00xece,4.0,91.0,0.0,0.0,4.0,61.0,0.0,0.033,0.0,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,False
0x1390,7.0,221.0,0.0,0.0,27.0,1753.583,0.0,0.013,0.0,search,android,Safari,May,New England,Returning,0.2,0.0,False
0x149e,0.0,0.0,0.0,0.0,18.0,1748.0,0.047,0.065,0.0,search,android,Safari,May,New England,Returning,0.0,0.0,False
0x1783,0.0,0.0,0.0,0.0,39.0,1294.6,0.003,0.012,0.0,referral,mac-ios,Google-Chrome,Nov,New England,Returning,0.0,1.0,False
0x276b,0.0,0.0,0.0,0.0,41.0,4373.848,0.002,0.034,0.0,search,windows,Samsung,Dec,New England,Returning,0.0,1.0,False
0x2e9a,0.0,0.0,1.0,36.5,40.0,1121.417,0.0,0.022,0.0,direct,windows,Google-Chrome,Nov,East North Central,Returning,0.0,0.0,False
0x1a0d,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,search,mac-ios,Google-Chrome,June,New England,Returning,0.0,1.0,False
0x18cf,4.0,12.0,0.0,0.0,28.0,580.65,0.0,0.017,0.0,referral,android,Google-Chrome,Jul,New England,Returning,0.0,0.0,False
00x5ca,1.0,85.0,0.0,0.0,14.0,306.5,0.0,0.004,0.0,direct,windows,Google-Chrome,Mar,East North Central,Returning,0.0,0.0,False
00x581,0.0,0.0,0.0,0.0,6.0,106.0,0.1,0.117,0.0,search,mac-ios,Google-Chrome,Mar,New England,Returning,0.0,1.0,False
0x1f38,1.0,22.0,0.0,0.0,5.0,180.5,0.0,0.033,0.0,referral,mac-ios,Google-Chrome,Dec,East South Central,New,0.0,0.0,False
00xcd6,3.0,112.0,0.0,0.0,20.0,1187.5,0.0,0.017,26.875,referral,windows,Google-Chrome,May,New England,Returning,0.0,0.0,False
0x2f9d,4.0,140.583,2.0,385.0,53.0,1609.99,0.004,0.029,7.209,direct,windows,Google-Chrome,Dec,South Atlantic,Returning,0.0,1.0,False
00x59a,0.0,0.0,0.0,0.0,7.0,55.0,0.057,0.114,0.0,search,windows,Google-Chrome,Mar,New England,Returning,0.0,0.0,False
00x5d6,1.0,19.0,0.0,0.0,22.0,525.267,0.0,0.008,0.0,search,mac-ios,Google-Chrome,Mar,West South Central,Returning,0.0,0.0,False
0x191d,2.0,64.4,0.0,0.0,15.0,443.567,0.0,0.006,166.374,referral,android,Safari,June,New England,New,0.0,1.0,False
00xd79,1.0,0.0,0.0,0.0,23.0,975.75,0.0,0.05,16.197,referral,windows,Google-Chrome,May,East South Central,Returning,0.0,1.0,False
0x1683,0.0,0.0,0.0,0.0,8.0,158.42,0.0,0.05,0.0,direct,windows,Google-Chrome,June,New England,Returning,0.0,0.0,False
00x5c4,0.0,0.0,0.0,0.0,4.0,63.0,0.0,0.05,0.0,search,android,Safari,Mar,Mid-Atlantic,Returning,0.0,0.0,False
0x2d66,0.0,0.0,0.0,0.0,24.0,663.0,0.038,0.067,0.0,search,windows,Google-Chrome,Dec,New England,Returning,0.0,0.0,False
0x1ba7,5.0,390.87,2.0,29.2,39.0,2251.117,0.007,0.021,0.0,search,windows,Google-Chrome,Sep,Pacific,Returning,0.0,0.0,False
0x22c2,0.0,0.0,0.0,0.0,21.0,795.361,0.041,0.059,0.0,search,android,Google-Chrome,Dec,New England,Returning,0.0,0.0,False
00xc98,2.0,125.0,0.0,0.0,7.0,49.0,0.025,0.075,0.0,search,android,Safari,May,Mountain,Returning,0.0,0.0,False
0x25a4,0.0,0.0,0.0,0.0,23.0,348.383,0.009,0.004,0.0,direct,android,Safari,Nov,East North Central,New,0.0,0.0,False
0x189d,8.0,146.533,0.0,0.0,107.0,3739.636,0.0,0.009,2.551,direct,windows,Google-Chrome,Oct,East North Central,Returning,0.0,0.0,False
0x253e,0.0,0.0,0.0,0.0,13.0,193.367,0.015,0.023,0.0,direct,mac-ios,Google-Chrome,Nov,New England,New,0.0,1.0,False
0x1176,0.0,0.0,0.0,0.0,5.0,276.0,0.0,0.04,0.0,search,mac-ios,Google-Chrome,May,East North Central,Returning,0.0,1.0,False
